text,label
haha ight nig calm yoself,1
damn i just got called a hoe,1
great image of the jew as a poisonous mushroom .,1
"lol, who is this  cuck? only has  posts, is he an employee?",0
"enough with the mind fuck and pass me the fucking nachos, cunt.",1
hey summer i live in florida !,0
user so brave standing against the imaginary nazi,0
lets kill cracker babies!. wtf did i just hear???????? wow.,1
so the non european kike won eurovision oh vey look at the fucking state of it,1
isis and jihadi terrorists post  tweets every minute to spread propaganda,0
not here ...   maga  wwgwga,0
you dumb nigger im gonna have your head on a pike,1
this bitch  buys sparkling water.,0
a flower does not love you or hate you it just exists  mike white fumiyasankai forytffjapan user,0
i seen sum of it but im tryin see lox n mook,0
this truly goes to show that non whites will follow whites anywhere .,1
user you  re retarded  like actually  that goes for all you astrology people out there aswell,1
"thank you charlie, happy thursday",0
user actually some middle easterners are caucasians but not white,0
gucci mane on a bitch,1
i want oreos!! who can help me,0
that would be your yankees earl....we all know they should win all,0
why did she have to kill all the marauders why,0
nigga u a cunt where yo fendi clutch,1
user you fucking nigger,1
cant stand bitch ass niggas.,1
you will want to be in my bunker one day and you are not invited. i am the antiantifa!,0
user proud to be pro life and i am no nazi haha you spouting bs,0
os pensais que vuestra mente kike me importa solo soys estupidos americanos de matar indios asquerosos,1
for a phone. you all are fucking dumb.,1
all beaners back to taco land,1
muslims sami people might explain a lot.,1
try looking for plain old democrats.  the liberals are the ones which you cant have a conversation with.,0
peppered cheeses made my son gay,1
user proud boys aren  t pro nazi jesus you  re a terrible journalist,0
trump kicks dem butt  its so fun.,1
i want to hate you but i can not,0
how much longer are we going to wait for them to take care of themselves ?,1
goedemorgen allemaal!goodmorning to you all!koffie!,0
"big win for freedom.      fbombs away! scandalous trademarks no longer taboo, court rules",0
black be bootyful sheboons something even their gorillas dont want nobody wants,1
did you see what she said about travis on ellen?? thats one hating ass bitch,1
the person actually holding the ape is not paris. its her sister,0
i would describe s work as blaxican.,0
split her like a twix smoking on zkittles high as a bitch,0
to twitter refugee resettlement specialist absolute brilliant user name,0
meanwhile media on antifa... url,0
vietnamexolapologizetosechan their privacy has been violated the passport is spread because of a whore i hate you,1
fake  created by a democrat.,1
miss my ghetto bitches,1
user it a traditional lutheran church serving estonian immigrants in southern california since number,0
forgot my password to this shit once i got a new phone im back bitch,0
one of a kind she is,0
antifa professor speaking  url,0
school district changes its restroom policy  then ignores the sexual assault of a fiveyearold girl,0
almost worth notifying...what bulldozer? magazine....lol,0
exactly by folks who cant favor to get into that lovely old stadium.,0
i will grin and bear it and keep on getting respectable grades .,0
lebron your still a bitch you suck nigger hope you die,1
bitches always worrying about me cough cough user dumb hoe,1
user   i  m with the negros alabama state,1
oriental rugs cause im flyer than a dove.,0
"trust no man, fear no bitch. wisewords",1
what a dilemma! maga news nikeboycott colinkaepernick nflfootball nfl trumpresign      cnn url,0
"real niggas treat me with respect and youre a pussy, nigga.",1
waits for fanduel to hit me with the jig,0
liberals wear puy hats for a reason.,0
then why are you pretending to be something your not???you are a phony and all your lies wont change that!,1
you turn a dull tuesday night into a super sexy one! so hot!,1
this nigga thanos done killed aquaman,0
you mean the conservative saint ronald reagan gave amnesty to a million mexicans another chink in his armor,0
breakingnews streetart graffiti new mural by duo etamcru in rome italy morning breakfast coffee trash,0
how do i keep waking up single lol the ghetto,0
beat a guy from bejing in the world jousting final found a chink in his armour,1
daily reminder  is a faggot.,1
you hoes give me more and more reasons everyday to stay my ass single for another  years,1
nobody cares because he is getting confirmed.,0
repost .  kush blunt convos?? a simple minded ho made this pic i bet,1
user good one kyle he has depression and it his birthday month reporting you for targeted harassment,0
that the most retarded shit to come out of your keyboard asshole in several hours,1
all because i wrote faggot and nigger bunch of niggerfaggots,1
thank you for the update .,0
their aggressiveness is a massive reason for their  success  .,1
that nigga kawhi is nice bruh,0
you are runnning on the word of something you didnt see,0
questioning my masculinity will not get you nowhere niggers,1
sounds like a lot of liberals dont want america to know the truth.,0
jews are the most demanding and worst patients of all .,1
i feel so shame these people probably think i am a retard or something,0
its still going ... im gonna start singing cause this nigga got the hoes,1
tranny faggot alphabet soup,1
i have not head much more about it since .,0
there are asian tiktokers asians on tiktok and tiktokers who happen to be asian,0
looks like liberals are trying to hide this truth... url,0
i have to go to court for not having an off campus pass ghetto,0
"bill oreilly, it can happen because, people like you will not speak out against your potus and nra about gun control!!!",1
y  all got all the hoes,0
obama is out on the golf course still looking for his balls. charlie daniels,0
is my guy! he is my god son,0
sometimes i purposely type with shitty english to make grammar nazi  triggered,0
that ouija movie look like trash,0
if the hoe wanna hoe then let it go,0
the dead kennedys didnt give a shit about race. hence the song.,0
where is our free money and white women,0
the pentagon is like a street nigger constantly bumming cigarettes spare change,1
ion know what you heardbion run from no nigga,0
irans great house cleaning is on the way,1
pm me so we can chat further if you wish .,0
user shameless never did anything fr kashmiri pandits and talking of humanity you jihadi funded third grade ngo,1
nobody ever gives a fuck about you until you kill yourself,1
i am an ashkenazi jew,0
believing in and worshiping the creator alone simple logical natural this is islam atheism,0
i will watch teresa may speech if she gets shot,1
user not the dykest of dykes getting brave,1
brilliant idea! if only conservatives ran netflix...,0
what your advice to a straight white conservative christian male with strong opinions trying to get a job,0
number pikey is worth number pakis,0
and people died in chicago because of you. now how stupid does that sound you idiot,1
antifas been busy lately it seems.,0
fashion is when white people wear ghetto clothes,0
hazlenut coffee and graham crackers every morning ;;;,0
hey aklve! im taking out the black ghetto trash. youre blocked nigger,1
i will humble a nigga quick you that nigga to them hoes not me lol,0
keep russia free from dark skinned beings !!!! thank you and please forgive me for mistakes .,1
we need common sense nigger control,1
why do straight women be after me so hard man,0
so excited for bianca to be the most dominate nxt women champion,0
"liberals are like, economics? i dont even know what gender i am.",0
user user this is incitement to violence right,0
throw the migrants out of the country.  let angela the traitor merkel deal with them.,1
this little kike is a good little donkey american,1
yes that mudshark tendency shows the world how truly progressive she is see,1
i swear if oomf try talking to me tomorrow..   pussy,1
detailed manifesto for lovelondon  mayoral selection... imbackingboff  url,0
white people are so uncultured that they kill black people as a hobby blacklivesmatter allivesmatter,1
thanks for putting this up .,0
without the jews we would not have all those illegals and arabs ur gay,1
i wouldnt share a wave with those trash cans,0
and he was right,0
lamashtu has some great orgies but is a total bitch. lol  p,1
what time is the game ?,0
no wonder liberals are so messed up! watching and supporting trash tv!,0
bill cosby stealing pussy,1
stop rting celtics trash please,0
the whole reason we are here is to get away from kike faggots like you,1
she is not a cheater. that chair ump robbed her.,1
fast nigger wants to drive fass see ya at the next red light nigga,1
well duh. thats who he is. he defends other abusers so theyll defend him.,0
i actually saw it .,0
beto advocates gun control which would leave is defenseless to this.,1
yeah and nobody wants to see nigger tits either,1
liberalismisamentaldisorder hypocrites democratshateamerica democratsaredangerous everything liberals touch turns to absolute shit. url,1
i think zlatan even has class in the way he talks trash,0
winston thinks she is lovely url,0
"yeah, like the inventions of nikolatesla for example...",0
idiots is there nothing beneath them? lol. what fools liberals are! maga kag  url,1
i need more beanies;just ordered two true religion ones lol,0
fuck that towelhead terrorist ship him to syria and drop him off a building fucking cuck,1
right you are!!!,0
a bit of selfindulgent poetry.  poetry,0
it happens again!! black pack beats whitey. this should make national news.,1
dude... should have started fucking using that shit day  faggit,1
white bitches can not tell the difference between cornrows and braids,1
stand up and sound off nathan,0
this is fucking retarded someone should bitch slap this twat,1
worst place ive experienced that is the fucking movies,1
my nerves are being worked cos of my monkey ;;,0
grab them by the pussy inshallah,1
lmao they all trash before amp; after ;;,0
fuck a drug test,1
user another white guy criticizing an african american for thinking for himself,0
and heres me fucking ya mom url,1
when bitches say this is real you are real yes even real or not real it just hits different,1
you all actually going around thinking asians are white,0
i steal from you all the time d,0
some of you all on here are hoes stop it,1
the racists are  and its crew of anchors. not right wing  folks.  mocks mixed gop kids.,0
you are carrying dave. get out while you can.,0
man power by itself can neither retard nor advance god work,0
"hello, i joined stormfront today and i am pleased to be here .",0
jesus not on  the cross,0
i review caspar vegas book southern dust  gabwriters sff,0
"okay, lets fight you ginger faggot",1
"you old bitter,salty ass niccas make my flesh crawl off my bones! such bitches you are! dontarguejustacceptit",1
destroy america is more the  chant from all democrats including hillary.,1
fake news or propaganda is the enemy of this country,1
get this monkey off my back...,0
niggas wear wigs more than bitches these days.,1
kill yourself nigger fucker,1
get you a ugly nigga we dont cheat,0
are you saying theyll become another victim of the clintons?,1
niggas be in they feelings when they find out their hoe fuckin another nigga stopsavinthesehoes,1
nude pictures of older women xl sex toys online sex chat sites top number celebrity boobs,0
how redpilled are we ? are we ready to fight the real spiritual battle ?,0
conservatives always dying on the wrong hill.,0
ross text me back you twat,1
hes an actor. please wake up.,0
you know what wasnt in his apartment after? him. and thats the fucking problem.,1
h de retard au work shessh,0
are these jews posing as arabs,1
user what if the illegal immigrants are hindus,0
"i fuck bad bitches to stacy lattisaw, why you niggas balls blue like an avatar?",1
user my muslim ass isn  t even allowed to use mosques as aesthetics,0
user nigga what jan,1
i block goofy hoes,1
"ah... no, you got some personal reflection to do...",0
amazing. you know what they say about birds of a feather,0
ching chong new year,1
home to chicken and penne alfredo and oreos and banjo,0
maxinewaters trump has displayed the most despicable behavior that any human being could do url maga,1
when hoes feel like their photo didnt get enough favorites,1
taserface ahahahahahahahahahahahaha almost as hilarious as having a nigger for president amirite,1
all my gold is white not yellow.,0
nationalists attend rally for life   youtube,0
user new look ching chong,1
need gun control to many,0
"she pooted ; either young thug gay, or this bitch pooted",1
you ol trout mouth ass bitch  deeeeaaaadd,1
if you want societal dregs  take a look at antifa,0
eg we need a lex luthor.,0
currently listening to not any of that nigger rap shit,1
day . yet another  on  mafia character brought in the  drama,0
user cause niggas do not respect lebron as the greatest to ever touch a basketball,0
there is no way you are taking our ancestral homelands from us ever !,0
i just wanted brownies man,0
how many islam political ideology followers are also animal activists,0
i knew you were a faggot though,1
poor germans...they have  refugee violence and antifa violence..it must be nice to live in germanistan.,1
you are as nasty as he is,1
the female of this type is often extremely beautiful .,0
true point.  gun control is total bullshit.,1
avdol your grandfather is a slut,0
this was the worst thing you could have done to me and i hate you for it,0
user user he totally indifferent to me i just like that he black and gay,0
go fuck your self pussy ;,1
"hes there i think, hes not important, you are. youre important to me",0
bot still kick ya ass nigga,0
it cause they thought you mean lynch as in lynching a bunch of niggers,1
you can not make a hoe a housewife boycott mafs mafsau mafs,1
that would explain why the antifa movement has a bitchy presence to it.,1
i think hes a comrade url,0
david lammy needs to go be a nigger somewhere else,1
bitch u ugly then hoe,1
user i hear the ghetto calling oops my bad that was your porch monkey momma,1
sick and watching the yankees game,0
i thought i was the ghetto word for babe,0
u serious bro?? lol rt  am early bird special,0
you want to know what the villagers think about you they fucking hate you,0
user i do not knock doors but it only because i am a bad bitch,0
isis supporters in america the jihadis next door,0
stayin up late to watch ichiro yankees,0
im very horibble and shitty thats how i am,1
how many laws has canklesclinton and her corrupt clintonfoundation broken?,1
complete and utter waste of time. liberals,1
this is so fucking retarded,1
user i am gay because of the most popular properties in the uk,0
muslim girls can  t ride ferris wheels,1
oreos and milk ;;,0
such support spooky at my lowest moment,0
good little doggie ... or is she a jew?,1
hey icecube sometimes you sound like a ghetto nigger parasite whiny bitch fuck you nigger suck it bitch,1
swears im  man easily easily behind austin nip?,0
you are way too generous,0
welcome! you are living behind enemy lines lol,0
ramp;b is so trash now compared to early s.,0
i didnt know whitetears were blue and yellow! lessonoftheday,0
video shy glizzy ; ;i can;t trust;myself;,0
shoutout that real bitch,1
shoot that nigga and his shorty bitch ;;; ;;;;,1
gay rights  danielle rose russell,0
chanhun and kyungsoo teasers today hoes,0
about the beanies but steal my description but u arent salty or fake,0
stupid fucking white trailer trash,1
user well fuck you too hoe,0
fuck outta here and go put some more trash ass ink on your faggot ass self pussy,1
i be getting nervous for nothing im that bitch period,0
user and then dreamzy has been raped but that do not get mentioned cus u lick eachothers arseholes,0
hopefully the traitors will be encircled in westminster palace .,1
my dad a weird ass bitch,0
i got thotty money but these hoes get nothing,1
arabs can barely build guided rockets,1
toxictory minister  attempted to expense  charity donation! its what   do!!  toriesmustgo dissolvetheunion  url,0
user i fucking hate you all,0
really craving my arroz con pollo y habichuelas right now,0
he has a dyke haircut and a pink hoodie this is not a man,1
average is basic and basic is trash ;;,0
can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,1
as usual it was just another pussy hat wearing faggot and dyke march,1
subscribe to true lies qnn  live,0
this jimmy fallon prank of getting ny yankees fans to boo robinson cano is amazing.  via,0
woot! rt  yankees completed their sixth series sweep of the season and fourth at home.,0
gotta keep your bitch in check,1
im not from antifa i will just be happy when sam dies,0
"pop a nigguh, sound like crisco",1
is she choking it!! ;;;;;;; i want a pet monkey ;;,0
a bitch rlly goin thru it,1
and here we see the faggot it its natural habitat,1
"no, there is no logic for closing the section .",0
i need to change myself first. im retarded as fuck,1
im so sure bitch frfr tf,1
remember when ok was ok. tcot ccot maga kag qanon walkaway  wwgwga kavanaugh url,0
hey liberals i am an immigrant and i hate niggers triggered yet snowflakes,1
i can care less who s better then who .,0
fascist left are everywhere. we must crush them; boycotts work folks.,1
user on god those people are retarded bro,1
i think i actually fucking hate you,1
user user but minnesota is quick to give illegal aliens drivers licenses,0
"stop flattering yourself, bitch. the only fan you have is on your ceiling.",1
put pressure on a nigga he gone run to a weak bitch everytime,0
ruby is not ugly bunga bunga,0
we can empty all our prisons also and just say they broke no laws.....liberal logic.,0
user just say i am an ugly dyke and go,0
"its arabspring training, charlie brown! rejectedpeanutsspecials",0
nigger nigger chicken dinner,1
user stupid woman retard,1
by acting like a spoiled brat?  women do not need that sort of help.,1
brokenhearted and slightly retarded,0
i have been trying to find a job but the mexicans take everything we had .,1
lmao ur a dumb bitch,1
someone shouldvetaken this piece of shit to a volcano.,1
a nigger arguing against racism is like a rapefugee arguing against borders,1
crazy how many people will hate you that don  t even know you,0
yes retard thats ever so convincing mong face,1
i actually just hate the bitches on here,1
he is an idiot and not very smart either.,1
user gas the jews,1
i say let him in and let him rant his mouth with all the mudslums !,1
"youll make the team, them niggas trash. lol",1
rudy giuliani is putting together a counterreport to question robert muellers legitimacy,0
user user donating to refugees who help abandoned animals,0
"my anaconda dont want none, unless you defeat the huns, son",0
no white person should ever be compared to a black and other useless races .,1
very excited to watch margot robbie kill all men in theaters this february,0
i wouldnt mock the idea of american balkanizing.,0
noap. not taking them. rt  maca root pills making my vagina do the wop,0
a modern day norman rockwell! qanon maga url,0
"i assume so, the tranny went out this morning. i have a maxima.",0
user user no dear we hate you because you ain t true,0
"decent trade for the yankees, a proven veteran ichiro for some prospects",0
do you know what this means?  i dont think i get it.,0
this movie is actually good cuz its so retarded,0
number of white women are just awful,1
a squad of dyke cholas fear nobody. they worse than the cartel,0
you fuckin yankees ill be there in  months ill meet you pussy,1
user ur average white boy that raves,0
latinas the best women,0
susan rice is a lying sack of nigger shit,1
great picture but absolutely utter bollox,0
i want a cowboy killer,0
white police getting charged with murder and niggas is dancing with lions i am baffled,0
nigga just had them crackers on a chase.,1
do i have to repeat myself u white trash,1
prouduncle  she is the finest cheerleader of them all te amo stinky butt url,1
user even my tsa co workers here like you want that wall and hate immigrants that much,1
funny how he thinks he is soooo important...not...,0
my old ass was here url,1
"i fucking hate you lmao but thank you, little dick van dyke",1
user user user and retarded,0
and this traitor thinks he is?,1
this would never happen at a noncolored award show,0
yeppers !! let the niggers starve and rape the country !! jews  china !!,1
john singleton got a fascination with niggas getting raped,1
"reds fan snags foul ball, gets shoved by player, flips bird, becomes true american hero",0
what a giant nigger fag you are scotty,1
i did everything but trust these hoes !,1
user how do you distance yourself from nazism but at the same time you speak at their march,0
"congratulations for reinforcing the stereotype for insecure, uneducated, uncivilized, ba;",0
it the big gay wedding,0
"grandmas homemade potato soup  an old fashioned, simple, chunky potato soup like grandma made, wit",0
nasty a liberal sheep...you are prime example of sheeple with no brain.,1
and your president respects all of that. you liberals do not.,1
the man who captured muammar gaddafi was wearing a yankees cap,0
they are trappedtriggered  by trump  to show how ignorant they are.,0
you have officially been jewed.,1
dem niggas lost to da backup ouch,0
bantu tagar prayfornewzealandmoslem we are moslem,0
oh jooheon breathed near two women ok i do not have time,0
"if your parents let you drink underage, theyre fucking retarded and so are you.",1
walkaway from liberals and justintrudeau url,0
no wonder lord of the rings is so hated by our social engineers .,0
woke up to ncr propaganda spray painted onto my trailer this means war kimball you gay faggot,1
florida ! watch this group.  url url,0
that is about the saddest existence i have ever been privy to reading. sucks to be you man,1
it is shakespeares birthday. take a look at some shakespearean trash talk.,0
user user he  retarded so he might be a bit tangy,1
holder should be in prison.,1
harm this pussy instead rt  missing yrold usc medical student last seen tuesday may harm himself,1
im lactose and hoe nigga tolerant,1
dad called me a border hopper,0
user well i am halloween so fuck you too,0
and now were off to get milk and cookies,0
mass unmarked moslem graves would,1
u would have to be retarded to vote jared and i love jared,1
guus check out the anazing offers on the streetsmartsensation nissan micra user,0
it was alot busier saturday and sunday .,0
good thing too or the place would have more sand niggers than the fucking sahara,1
you are helping the redwaverising url,0
"we hate the yankees though, right? i feel like im really good at hating them.",1
you are the racist. serenas outburst and pure hate was the worst ive seen in tennis,0
stop ; playin bitch ; you know im mvp ;;;,1
antifa getting shot only brings joy,0
should i tell this hoe who she look like cdfuuu,1
why are people still watching fake cnn. they must be hitlery fans. the,1
its been up since sunday night. he is a sloth.,1
cant do that. blm and antifa morons will start looting,0
user kinda surprised me that more legal immigrants aren  t more outspoken about illegal immigration,0
kamijou kept running and kicked a slightly dirty polyethylene bucket scaring a black cat away,0
this is why i love birds.,0
i only be looking like i;m fucking bitches; i don;t tho,1
yadi is a fucking faggot,1
user i can not decide if you are retarded or a troll,1
i  m try this relationship one more time before i marry a immigrant for number bands,0
and that property value for letting that gay nigger in the house,1
this nigga is a fucking joke i swear,1
bitches be number pounds and be mad at the wait in mcdonald  bitch you worried bout the wrong wait,1
user user a camel jockey midde east watering station,0
this is what happens when you do not put the toilet seat down for your immigrant roommate d,0
international police operation disrupts shylock banking trojan  computerworld the guardianinternational poli...,0
crew neck ass nigguh,1
hahah a left telling a right he is making everything political.. too fn funny!,0
beanies cumming real soon,0
are you kidding me? im so pissed for you. he is a sorry excuse for a human being.,0
hillary clintons onward together wouldnt allow cancellation of recurring donation  moonbattery,0
crying ;kill me with fire; rt  that pussy crying for help,1
add this to your arsenal. make popcorn. post it on social media. watch liberal heads explode. rejoice.  rednationrising,1
"you again?!  a hundred thousand cocks up your mother fucking mothers mother fucking kunt, motherfucker!  fuck you!",1
you are mentally deficient retarded troll that talks to himself are not you shit stain,1
"martin short on  conan  oct ,  with your yellow skin and red hair you look like a  pencil.",0
tfw how the daily stormer protects a spic like he some kind of god,1
coupdetat of spain in catalona. spain is a  fakedemocracy                cddr shameonspain wakeupeurope   url,1
and how would george washington university know?  you liberals fall for everything,0
the birds and the bees ;;,0
i m  years old and an italianamerican  most importantly  .,0
because humans arent delicious ho rt  smarter than dogs and your yearold child. so why eat them?,0
inherent in inbreeds which is nearly all moslem shite,1
india cuts iranian oil imports ahead of november deadline  url tcot maga rednationrising,0
youre part of the problem! no more regressive liberals. draintheswamp url,0
jews are winning bigly  lets change that,1
so here s where all that missing bank stimulus money went !,0
what typical brainwashed liberal lemming .,1
pagan christian orthodox feminist nazi russian communism,0
"oh, so youre a christcuck who would rather venerate a kike than kill them.",1
user read the koran its not allowed for muzzie to convert,1
baby monkey in the snow im crying ;;;,0
hes a flake ...,1
im definitely watching that mook lux battle today damn it!!!,0
rt  watching a bird poop on your car after you just got it washed,0
cant a bitch living say i brought her michael kors; we need more guys like you ;,1
hi im fauxlocaust and im running for king of utopia.,1
"like, when youre a hoe, how do u sleep at night?",1
why do people still join militias ?,0
stan lee doesm t like faggots like you harvey,1
user also clapham is full of white graduates who work in the city,0
lol let this be a lesson that physics doesnt give a shit about female empowerment,1
"homemade angel food, yellow cake with halfinch chocolate frosting, devils food to die for, pecan pie",0
i will beat a bitch ass tf,1
in every conner coz anti pakistani will not able to attack on our future generation rights,1
come here girl... ill feed ya !!  you need some meat on them bones !,0
gitmo could resolve holders issues along with all of obamas clowns,1
good job sarcasm. also great they have gun control laws its saving lives! more sarcasm.,1
i  ll turn a dyke into a bike,1
sssshhh ... people who havent done what weve done dont know that.,0
come on man rt  oreo needs to chill ;rt  you know about these ? good or nah?,0
too bad brandon lavergne isnt gonna have that vein spiked at angola. mickey,0
new pussy aint always better,1
user   retarded whew child you sound pissed about your aint shit ass brother,1
haaaaaa cause it never happened so if ye gonna tweet shit make sure its fact kid,1
female sheboon spotted trying to dispose of the body,1
dont understand your logic. anyways this is going nowhere. this to me is not acceptable. maybe you are ok with it.  url,1
"none of them  bitches look like dey ca boil a egg, but working at buds broiler....",1
"statistics dont lie, if you like gun control youre a queer guy. fd",1
"my bitch bad, she from the island",1
two terms of that shit in the white house user,0
user what has happened to all of u faggots missing me i have lived in brighton for one week,1
jihadis betting on public protests in britain to force uk gov out of the antiisis coalition,0
signs you are a sales zombie  url marketing sales retail style  wednesdaywisdom url,0
mom come pick me up white boys are punching holes in the walls,0
called charlie baker to concede around  this morning. she plans to address supporters at am. wcvb,0
hello hello it is the other way around am triggering you lol look the jews are coming tongue,1
you say waste a draft pick on manziel when we have mallet. thats why im telling you to delete your account. youre retarded,1
goes to olive garden turns into a cracker  goes black friday shopping turns into a nigger,1
dont get me started on the head of special needs she is on another planet,0
all paramilitaries are just criminal scum !!!!,1
perfect example of why women shouldnt be voting.,1
why in like the   dudes where named dick and dyke and cum or whatever,0
why do so many feminists have that retarded fish face feminism,1
they arent migrants. they are invading and stealing,1
i asked for a dub nigga gave me shrooms wtf,0
hate fags? the answers yes.,1
he is the best,0
it is just outstanding .,0
user dont lie gooz you said dykey offered you money quid a week,0
give me three raghead desert fuckers i can teach and whip those fuckers into americanism,1
not one day ...  the next day,0
user muslim migrants storming sweden for welfare,0
youre a coon,1
you are...,0
user user you can also decide not to like the niggeress too,1
i hate you ryan murphy  on fox,0
reagan also signed the first gun control bill as governor of ca,0
ah... but arent the railways so much better now theyve been privatised by the   url,0
"if this muslim rapist  murderer can carry a rifle, why shouldnt we?",1
hi bernice  i hope you are enjoying the xrpcommunity and learning lots about xrp  .,0
let them in not muslims lick the left wants!,1
so heartless bitch i hate you i can not believe you did me,1
user lmfao i hate you,1
shut the fuck up fag ill beat the shit outta you,1
yeah those skyscrapers i totally recognize those from dc  me tv wonder woman,0
i am triggered you cry over down votes i will bet mini me would be at your white nigger ass,1
why would he attack a white music festival the suspect is some gook bitch,1
british jihadi mother who wants to be first female executioner is mis most wanted,0
she is a dog with fleas.,1
user user but remainers love fake news meanwhile in the real world everyone canyon your nazis in action,0
alps ink cartridge for md series printer cyan,0
yes but upon further research i have realised its just a liability .,0
so you realize what a fool you are making of yourself with your weird obsession over susansarandon maybe do some research b spouting off nonsense.,1
user young boy ain t nigger music it nigga music,0
you bitches cant relate to me. so stop.,1
okay thats enough with the a and c shit. they dont care and neither should we.,1
manual labor so trash,0
hes not an opportunistic liar. nor have you proven he is. so your whole argument is fake news.,1
people really have the audacity to think i am not funny bitch i am hilarious,0
do all liberals and evolutionary biologists really talk like hillbillies or are you just trying to sound superior?,0
she is unfit for office . mentally deranged.. unstable..,1
dykes for natasha romanoff,1
that justifies a zerotolerance policy .,0
they say crazy girls got the best pussy;,1
we all know youre fucking a bitch right now lol,1
he is with her. trust that jesus has her in the palm of his hand. jesusitrustinyou bless you!,0
do not think so maybe do a little research buddy!,1
you cant see it but im flipping you the bird,0
and liberals think guns are the problem? url,1
need to make it excessively smaller. like zero,0
anyone who thinks being gay is worth celebrating is borderline insane speakfreely,1
the redskins should change their name to the injuns,0
these moslem filth hacked there heads off it took about  seconds !,1
why jews are profiting from the us importing moslem refugees,1
user yeah and today number illegal aliens were released in texas,1
the u.s. should end all foreign aid.,0
try over  million. your figures are waay off.,0
ur fucken fake. im a fucken prize.,1
ngl it looks good but the pineapple is pissing me offf,0
to all my muslim homies stay blessed today number real,0
long story lol but ive missed you faggot,1
u not looking at a bitch u can hold back,0
lil wayne has fucked every bad bitch in the game,1
i wonder if they had to walk out in schools near the ghetto,1
so sand nigger muzzies are about as intelligent as danny bonaduce lol,1
when a hoe wants to talk about morals,1
streaming more brainlord and were gonna finish this bitch!,0
hand me a brew and ill chug it,0
the are batshit crazy.,1
"lookie here folks im not a chocolate, thick, natural haired female nudestrash",1
risking his own ass lol,1
he is in jail,0
these hoes really out here,1
but this is fine. remember folksonly white men can be criminally rude to the police.,1
people need to mind they business bitch this the internet. stop posting shit then,1
check out ... green coffee bean extreme high  strength natural slimming formula,0
he is what he is by now.,0
what? cloveros? the fuck?,0
arent they all tho bro? rt  i hate a nosey bitch....;some more than others,1
get out of my face faggot,1
my mama made me some brownies they was everything ;,0
he is a deep state plant,0
jamming this while i work through this breezy thursday.  music gabmusic rock,0
single  nooo my nuts bitch ;;;;;;,1
she is beyond famous. she is lalisa manoban  url,0
do not forget the muzrat cop that works for him and belongs to cair,0
whatever dude if you want to use antifa tactics you should meet the baton of the riot police,0
if trump needs a man to run operation wetback again i am available,0
why? why are liberals so trashy?,1
youre the sole reason i come to that chipotle incase you didnt know. keep up the good work babe,0
fellas would you fuck a bitch with no arms,1
its a shame that you are not on tv,0
technically speaking he is hamstrung by drug amp; alcohol addiction,1
religious predators accelerate the death of religion,0
that bitch cur my hair way to short,1
you are the wife url,0
woooow he is so awesome !!! url,0
is trying too hard to create a racist agenda.,0
ive noticed a lot of conservatives are thoroughly disingenuous when engaging in twitter.,0
user my money on a muslim immigrant could be wrong but doubtful,0
watch me catching a plane to hungary only to beat your ass,1
what did more for islam,0
i have long thought that liberals are children trapped in adult bodies.,1
early bird gets the worm! ;;,0
all us beaners were pissed like robert when the jew ref stopped it,1
bitches be like halsey and dating are officially jimin like move bitch thats my girl,1
im a fat bitch,1
shell have a total mental breakdown when he is reelected!!!!,1
good she is a crook too,1
you are that mean ass cousin we all hate lol,1
neither are on our side especially that rat kike shapiro he a never trump shadowcon,1
"im sorry i called you a gaptoothed bitch, its not your fault youre so gaptoothed",1
lol this cyph troll he seems to be the only niggermania troll on gab,1
i shittedshat ytd and lost .kg can u believe it,1
one time for a nigga who knows,0
in a number character ghetto ideas will surely never be exchanged,1
i heard kunle was raped by a white woman freshman year,0
fuck school too if i blow up i am out this hoe tf,0
horny teens dm me to trade gayteen gaytrade gaysnap,0
wow. no yellow yet?  pagenaud and marco screwed. maybe no yellow coming,0
canada spiralling out of control url trudeau qanon cbc maga ctv bbc tcot,0
fist pump was for the troops.,0
lil lean you know money skrt skrt trash hoes,0
she doesnt support stand you ground or arming teachers. gun control. idaho believes in gun rights.   zero chance.,1
american terrorists. we need strict punishment for these lawless thugs. stop powdering antifas ass.  backtheblue  gettough,1
"when she goes outside , the subhuman ape thing is usually out there .",1
cuz the whole team trash,0
tf. he saw that shit. url,1
beware mr or ms goat there may be a mooslam sneaking up behind you,1
gab an online ghetto for right wing conservatives the most productive honest humans you will find,0
nobody expects shit from women in this rotten society.,1
dear pope francis shame !,0
its in my fuckbucket,1
hey white trash nsa remember this i will always be smarter than you even now godalwayswins,1
i just wanna slit this mf throat,1
you dont know shit about me faggot bitch,1
dis nicca  went in on dat i keep tryin,0
if you use the nigger word you better never apologize for it,1
nigger porch monkey tree fruit neggra niggress ol black joe,1
the singularity already happened retard where do you think you even came from,1
user she switching like faggots,1
tbt my precious gook baby ;;;;;;,0
same paint ball range they used for the antifa vs proudboy match last year,0
he ruined the brand for what? kaepernick?,1
lil hoe tweets on point,1
cnn exclusive picture of the plight of refugees on the high seas,0
user i fucking hate you,0
never cared about how another bitch saw me. i know who i am,1
ikkk he is a fucking prince al mn al stories btain disney kida ahhooo,1
you cry baby liberals will have trump for a total of eighjt great years!!! get over it. maga url,1
switcheroo on yo main bitch me and my nigga hell naw we dont date hoes,1
