text,label
user yea ur white so do not say it wigger,0
kue anj ??,1
like if alt right dudes were born in berkeley theyd be antifa,1
running from his bitch he gon come when i call,1
this is pretty much perversion indoctrination to kindergardeners .,0
when you catch your girl doing some hoe shit behind your back,1
Negara gila.dipimpin orang gila.gatau malu lo Raffi.enak bgt lo kel lo semua.pendidikan ga jls,1
griffin thinks she is funny but shes not. shes a disgusting pig!!,1
some are oval and some are pink some are blue and some are just yellow,0
iranians remain stranded in austria awaiting asylum in the u.s.,0
"good words and true... ultimate agreement. come. good men and true, for we are in need of you.",0
still remember this show... sucks man,1
KOSONG yg konsistenðŸ‘,1
"""kata kampungan pada review ini menilai desain ruangan""",0
stunting on all yall hoes that was flexing on me,0
hit the clam chowder.thanks for the wishes and the card,0
looks like the jokes on liberals again.  forttrump poland boomingeconomy url,0
Perjaka kq di jual... \nSok sok an mau booking.. Tante idiot njir..',1
"""Kasian masih muda udah stresss""",1
so much for gun control...not to be incentive. but really. just saying,0
Mesti di masukin ke barak militer,1
sjw liberals  swedens feminizing boys with genderless schools url via,0
so no violence in the northern parts of nigeria,0
@Zonatoko: Miss Nrocos Tasyi,1
user yeah and it was gay af,1
yes the jews did it,1
"""Tetap semangat?. sebaik apapun kamu akan dalah Dimata pembenci?..""",0
Happy birthday ya semoga all your dreams come true,0
duh ngapain sih nnya KAMU PUNYA PACAR GAK!! mbak dia itu masih bocil please deh ga mendidik bgt pertanyaannya,1
lil bitty bitch; ;;;;;lingo,1
he is a dumbass !!!!!,1
they all look like dykes too i am sure that just a coincidence,1
"USER USER USER USER USER USER USER USER USER USER USER \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8fbukan ""KAMPRET TAPI KECOA """" yg hidupnya makan TAI semakin besar bikin penyakit , \xf0\x9f\x98\x8",1
bitches always worrying about me cough cough user dumb hoe,1
USER USER USER USER Udah jadi rahasia umum bong.!!\nKoruptor.\nRampok.\nPelaku maksiat.\nPelaku bisnis maksiat.\nKaum LGBT.\nPenjilat.\nDukun sesat.\nDukun cabul.\nBla bla bla..\nTergabung dlm bani cebong.,1
puas produk kualitasnya,0
cina itu rasis makanya jgn biarkan cina kuasai&dominasi RI.lihat cina sgpore usir melayu dri kampungnya USER,1
what you need is your own private room for you and the adults to discuss these matters away from the rabble,0
being a nigger isnt a color its a state of mind,1
proud of you too! you hold down the fort for us on sensible gun control. ty! enoughisenough,0
Datangin rumah nya. Amukin orang tuanya juga.,1
"stuff broke loose, must not panic and share gif instead",0
rt if your team is trash,1
user i knew you was retarded but i did not know it had gotten this bad,1
pembodohan Publik,1
"pertamina : ""lah anying kan lu yg nyuruh dan bikin aturan njir, ngapain malah lu nyalahin gw"" ðŸ™„",0
not to mention his butt fucking nigger boy cracksmoking faggot lover kike degeneracy at it finest,1
user user thoughts on ralph being a kike,1
"which brings is full circle, that norman rockwell shit is dead, it is an unobtainable paragon",1
selena mothered these hoes,1
"""BANTU BEDAINN WOYY MANA ANJING MANA BABI""",1
queers dont have a case for biblical or church sanctioned sexual immorality.,1
i  m gay and gray asexual not bi reality,0
comes from a guy whose sole qualification to be cm is being the lucky sperm,0
dawson smith with a triple and a taylorville timeout shoes lead number number with time left,0
yo bcu band made ucf band look like trash,1
"idf destroys hamas tunnel in northern gaza, the th in a year.",0
i may or may not have at least  fob related tattoos already planned out.,0
user the real bitch of this whole story,1
if its a non white they cover it up .,0
just eating animal crackers in sacrament! andlovinit,0
the next step is to network with fellow whites .,0
hyukjae bgst otak saya traveling ke mana ye kunyuk dikasih emot begituan,0
how many  backbenchers think its workable? url,0
manual labor so trash,1
"congratulations, you are officially fucking retarded.",1
my lakers are going to be so trash this season i cant wait ;;;;,1
Jokowi super busuk serta licik tidak ada malu sama sekali,1
Oh sangat berprestasiðŸ™Œ,0
user you  re retarded  like actually  that goes for all you astrology people out there aswell,1
this all i get  damn these haters deleting you ig for no reason... url,1
Yaalha parahh sii,0
that bitch mouth made the honor roll,1
why come wizards have so many towers,0
"guys kalian perhatiin polanya ya. mau indonesia ataupun korea.. anak anak yang jadi pelaku itu juga pasti di back up sama orang tua makanya gak ada kapoknya. semoga kita jadi orang tua yang bijaksana dan mawas diri. memang betul saat jadi orang tua.. kita tuh bisa sayang banget sama anak. dunia mau kita kasih. yang miskin aja mengusahakan yang terbaik, apalagi kaya dan punya kuasa. tapi perlu diingat.. karir orang tuanya, nama baik keluarganya akan selalu jadi tumbal dari kurang ajar anaknya. contoh aja, mario dandy. bukan cuma dia, papanya ikut keseret setelah kasusnya disorot. manjain anak itu pasti ada ganjarannya.",0
mb maaf jigongnya keliatan,0
anjing-anjing Orde Baru kayak USER emang tukang NGIBUL.kgk malu mengaku Ustadz?,1
"youll make the team, them niggas trash. lol",1
only when i am in the ghetto,0
"""program konservasi itu meneliti perilaku monyet liar""",0
what is the favorite music key of niggers the key of c,1
he has been on the take...ukranian money...he is dirty,0
serius gini diluar ekpetasiðŸ™‚,1
Jika saya ratu Anda sehingga,1
USER USER USER cupu loe bawa2 squad',1
keknya dia ini lagi hamill,1
you bitch niggas actin hard you remind me of sum dykes,1
THREADo as promised aku nk citer pengalaman aku ambik teh kurus pil kurus It was 2013 2014 mcm tu ince everyone was s,0
user  how much nigger cock do you suck per week faggot,1
"""anjing saya suka duduk dekat pintu depan""",1
finding cheap s on craigslist but they all need a new tranny ;;,0
black be rollin dick in her throat this nigger this dick,1
my family crest is a fucking dragon bitch,1
"""mau bilang jelek nya ga enak hehe ?""",1
that nigger tariq nasheed better not show up to e,1
while black african ghetto trash disrespect it,1
how could you say such a thing woman?! you have two functioning chest tables to hold your peanut butter and crackers!,0
don  t play gay w me i  ll really fuck you,1
agreed public shaming is usually enough to keep faggots in the closet anyway,1
iggy azaelia is no one hit wonder. she is a bad bitch.,1
video nunes says attacks from the left are quite enjoyable,1
user they need ching chong to climax,1
so do you think she is a christian?,0
here is possibly the best county to live in when one considers the mud index .,1
YouTube got Rick Rolled?!?!?!??!??!?!!?!?!?!??,0
that dumbass spic was destined to lose,1
if u spell jacob like jakob u a retard,1
Saya juga milik saya sendiri,0
if you still support the small handed nazi nut bag you  re one sick ignorant racist mother fucker fucktrumpsupporters,1
based poland will deploy the shrike force nigger cleanup robots,1
i think that some might be wearing nasks and carruing antifa flags,0
god damn zebras every virginia possession the whistle blows geeze.,0
"all they will do is rename stuff, nothing will change.",0
you are confusing jews with whites again,0
"""Sudah dongggg dan sudah di liked juga.. congratulations""",0
we need to meme betsy devos as a kike crushing demon lmao,1
what could possibly go wrong..,0
abortion is violence violence is not healthcare abortion is not healthcare whywemarch,0
Walid versi perdosenab,1
california has gangs because california is trash.,1
dumbest decision i have ever had was to buy a white suede shoes,0
"Kadang orang tua selalu melindungi dzn membela anak nya,mskipun sang anak salah..!!😤",0
weed brownies gt;gt;gt;gt; ;;,0
you niggers need to stop being homophobic,1
new york muslim immigrant was hezbollah sleeper agent,0
because shes an idiot!  maga,1
rewatching queer as folk for the   th time,0
user he a fake noodle smooth impasta i would have said niggers,1
user user maybe for the future you could post any queer couples if you want,0
ngapain si ngejudge mikir putus kejadian tolol,1
mampir bang,0
only got woman anatomy model and connect crewneck,0
i don  t think he  a sociopath i think he  just a retard,1
nfn you bitch to much.,1
user user you must be seriously retarded,1
username yang bodoh ngapain keluarga depok komen orang yang tidak saja yang hidupnya tidak bahagia yang suka menghujat orang hidup artis ayu berpengaruh memang dasar benci ayu kalau,0
"if you say any of the following words the convo is over nigger, nigga, swag, yolo, fag, retard.",1
you cant put anything past a new york bitch. or a detroit bitch. or a chicago bitch.,1
user yes because immigrants are having rallies with guns,0
Never ran out of comments or not?,0
"ini apa, ketinggalan berita guaðŸ˜­ðŸ˜­",0
too bad you are retarded and can not read,1
whites and asians breeding with blacks is dysgenic take a look at brazil,1
"Yakin ni pasti sipenghujat itu trauma liat HP, dimana mana kontennya ngebuliin dia 😂😂😂dia kira video ini cuma viral sesaat ntar tahun depan dimunculin lg dan lagi dan lagi sampe dia stres jd ODGJ",1
he is safer than a bomb shelter this year and next.,0
damn i really am into asians lmfao,0
Harusnya bpk2 jgn di pisahin biar gantian dibully sma org tua korban,1
you. are. all. fucking. gay,1
the muslim bestiality and pedophilia awards user,1
Soeharto tetap di hati,0
six hundred years later my th great grandfather came to america .,0
"truly. he had that sly, selfdeprecating humor and swagger. like you said, very american.",1
user you too retard,1
many realize and remain silent. they are cowards.,0
"PSSI lebih sampah lebih plenger, isinya tikus korup semua, cuman warga Indo gak seberani warga Korsel, menegakkan meritokrasi, yang busuk harusnya dicancel. Kalau pejabat PSSI tau diri dan punya malu, harusnya udah pada mundur semua itu orang orang gak kompeten.",1
wild. shit has gone to far.,0
user homo and sus,0
foto ketiga jablay murahan,1
he is way more creepier and says way more stupid things url,1
conservatives cut police funding person complains about crime person votes conservative to tackle crime  ?,1
bocil nya meeting cik,0
"""bangsat, aku baru sadar ada typo di judul""",1
"Yang terbaik adalah melihat ikan datang, saya dulu berada di dekat pulau untuk makan roti tetapi salah ikan di sini",0
its the crushing of the dream that hurt me the most,0
fuzzy socks are the actual life,0
USER USER biasa mereka itulah para antek antek zionis dan komunis,1
and the liberals will supply them with these modern fighters! url,0
"""Pantas pada senang kerja di Rans.. mbak gigi nggak ngebossy..""",0
the golden don is an honorary blonde but his dumbass daughter is a kike by cock,1
"Udah ada yang nolong belum, Butuh bantuan?",1
"Mirip2 kaya diinduksi sih saya mah kak :') dulu pas masih kerja ga ngerti kenapa sakitnya sesakit itu. Buat duduk aja ga bisa, tiduran guling-guling di kasur sampai tiap pms suka ijin sehari ga masuk kantor. Katanya lagi gladiresik biar kita familiar sama namanya pembukaan pas lahiran 😭",1
maybe the trumpies will call for gun control after this.,0
imagine being a lying kike shill like user,1
user user what a vile islamist you have become shame,0
i miss you!!! eating as we speak i miss you red bone and that cooking ;;;;;;;!!,0
user new look ching chong,1
why do americans believe that refugees should come first over americans,0
i fucking hate gemini  that it that the tweet,0
USER Sesama bani bahlul mrmang ngumpulnya sama\xf0\x9f\x98\x82 #pekok',1
so take yer white privilege n shove it up yer nigger n hairy kike asses untermenschen,1
pikmi girl cabang klaten lewat nich,1
this is what happens when you do not put the toilet seat down for your immigrant roommate d,0
USER USER USER USER Si roki garong bukan hanya bodoh bahkan dia orangutan paling dongok... dia mmg ga nyebut kitab suci agama tertentu... berarti dia anggap semua kitab suci adalah fiksi... benar2 pemikiran seorang,1
regression is a bitch i haven  t been this angry in a long time,1
i dont fuck wit hoes or broke bitches,1
"USER Partai elu plus konco2 lu bisanya cuma bikin MALU Indonesia aja min, mbok ya kalo goblok itu jgn kebangetan to min...'",1
mending diam gatau malu,1
user yes chuckster legal immigrants made america not the gimmes of today,1
before i was making fun of your fearmongering. now i am recommending muting you.,0
nonetheless many liberals are seriously lacking in critical thinking.,1
keren suaranya super merdu coba audisi nyanyi bakatnya bisa tersalurkan,0
sanchez sucks. he is killing this team imo.,1
prolly heard im a hoe from a hoe,1
itu bukan kelas nya??,0
breaking court order confirms dnc fraud lawsuit appeal will proceed,0
"""MasyaAllah selalu mempesona baik kaum adam maupun kaum hawa""",0
seems as if you were right no more nigger or sandnigger bastards,1
this lady is probably like what the fuck does this bitch listen to,1
that shit was not relevant at all white people lame,1
boner hasnt lived in real world for  years.,0
i feel like tim ross is a nigger,1
user user user that would be boris johnson boris picaninny watermelon letterbox bumboy johnson you serious,0
getting compliments from women hit different,0
if hed just said give me a lawyer asshole theyd have given him dershowitz.,1
9:10 mirip ya kayak Indo. Pelatih yang hampir nyaris bawa ke world cup di pecat sepihak. Ternyata sama sama plenger😂😂😂😂,1
oh you tough nigga but you number deep i got number lions with me you got number sheep,0
hidup jangan boss playboy ajg luu,1
especially since you are a fascist nazi as i can tell by your profile you people are pathetic shame on you !,1
user user which is going to refugees for food clothes water etc not actual ladders,0
user you  re in school the ghetto,0
im a get money nigga so da hoes love me,1
its third reich day for me. the kikes have nothing to remember,1
sorry youre a socialist!! i contributed to ted cruz!! sick of liberals,1
im so sorry for what you are dealing with. hope the next place will be much better!,0
Ga cuma magrib. Ini malah isyak bnget,0
"""model sandal ini kampungan menurut selera saya""",0
but she has no concrete facts. but to dems a lie is good enough.,0
user girl like tf lol them white hoes was better,1
"USER Ancaman bom dari mata sipit, juga lucu2an ya... ?\n\n#LUCULUCUAN'",1
reason to not have kids getting hold of doctors is a fucking nightmare,0
user user thats for faggots and cripples,1
we close in number minutes but old white lady,0
malah mirip joko kendil,1
"if same sex marriages make you uncomfortable, dont have one.",0
all libtards should each be given a moslem refugee,1
menginspirasi pelajari,0
user we were all dykes just confused dykes,0
Buset emak gw aja udah 40 th masa neneknya di masih 45 itu masih termasuk ibu ibu sih,1
i wish your commie ass would show up to an antifa rally.,0
user the trump woman must be raped,1
yes!  where we go one we go all   wwgwga thegreatawakening maga godblessamerica godblesshumanity,0
"""Babi lagi main ma anjing :)""",1
intinya tidak suka ajg listy ngrusak suasana,1
lagi dugem,1
righto he should change that hillbilly name of his boss hogg indeed,0
user can i argue with you about how traps are gay,1
"i be drippin in so much damn sauce, got bitches ready to lick it off ;;",1
Begal Arab Buta Huruf malah dinabikan USER Begal Sadis Kelompok Lampung yg Rampok dan Bunuh Karyawati Dibekuk,1
USER USER USER USER USER USER atok silap tu atok hehehe yg macai tu atok ler....macai PH bodoh bangang...sy nie cuma rakyat biasa yg akn terus tanya apa yg x tau ke x jelas ke utk dpt penjelasan...opsss atok,1
Kalau aku mungkin langsung kerasukan lihat si pelakunya pengen bikin dia cium di kaki anak ku,1
im a south side niggah fuck around fuck around,1
"berating brownskinned nonchristian people for doing evil things is problematic, you see.",1
yall hoes get boyfriends just to tweet about them.;;; then break up to dawg him on here lol,1
like i really want a rafter monkey,0
sumpah lupa kemarin ngapain saja anjing,1
"""Hidup itu jngn keterlaluan boss playboy amat ajg luu""",1
yo bitch gaggin she jet laggin,1
everyone will be dead by,0
ngelesnya bisa bgt tolong ??,0
dont watch moron movies,1
so the only difference affecting crime rates between hi and conus is gun control?,0
that was awesome. i love hearing you destroy the liberals but most of all trudeau,1
sheeze a yellow bone,0
"""Wah ngehina fisik ni orang,ga bener ya wkwkwkwk""",0
how was that even happened ?,0
add another four days for grapetooth,0
subhanallah tergetar hati dengar suara nya,0
pagi pagi sudah babi,0
send them all to afreaka and sink the farkin boat !,1
HNYA. PRESIDEN SUHARTO YG KAMI RASAKAN KEHIDUPAN BERBANGSA DAN BERNEGARA SESUNGGUHNYA TIDAK ADA PERBEDAAN SUKU RAS AGAMA BHINNEKA TUNGGAL IKA BENAR BENAR DIRASAKAN ðŸ¥° ðŸ’ªðŸ»,0
user user yeah and he stunned and raped over number women,0
feinsteins gun control policies would deliver even more school shooting victims.,0
international police operation disrupts shylock banking trojan  computerworld the guardianinternational poli...,0
YOUTUUUBBBEEE!,0
"i assume so, the tranny went out this morning. i have a maxima.",0
Lengkap di kubu Anies-Sandi semua ada mulai dari tukang cabul,1
very sad news. i have spent a lot of  on them in the past...,0
the mcu wants what disaster report by matthew del tubo has,0
open donasi buat beli kaca,1
ze boobs of yours... zey need more perkiness.,1
tottenham losing at hoe me    champions league,1
can i double stuff your oreo?,0
just take a few correspondance courses if you can you can likely make up the credits .,0
monyet membuka kaleng,0
"i see a picture of you smoking, such a man of god. disgraceful nig, you sir, are an embarrassment.",1
your pussy looks like it died six months ago.,1
all u can pull is the fucking retard,1
mainstream muslims on murder of gays!,1
thank goodness he is not mn passive aggressive. love it!!,0
"mau"" nya lagi si lintang sama aki akiðŸ¤£",1
muzzies are goathumpers and wifebeaters and the goats are not happy,1
meanwhile in the me goat resorts to drastic measures in attempt to flee raghead love,0
aint nothing that good head or pussy that curl yah toes up;;,1
white and arabs getting at sterling for not defending fred in the comments,0
cowards in masks. antifa are the true fascists.,1
what freedom do you have that people who live with gun control dont have?,0
"Yg gw paling sebel adalah kasus cewek wkwkwk , sampe im han rim pengen ngebanting 😂",1
mexico isnt sending their best.,1
Ini salah satu bukti lagi kalau striker/pemain bola terbaik di masanya gk menjamin kalau dia itu pelatih yg bagus sama kek Patrick Star yg jadi pelatih timnas Indonesia kmren wkwk,1
early bird catches the worm people,0
did you are aware about the awful management on the baja tri race is happening?,0
user user but if you kill yourself you  ll never know if the dick was good,0
nyawa kaca anjing,1
pertemuan produktif ide ide muncul,0
user brown immigrants will be blamed,0
Gak mau kalau kamu mau kasih sponsor gak masalah,1
what do you like to do when you are with your family? askally,0
i saw this before the results and literally thought i got eliminated we url,0
"Anda harus hapus sendiri setelah, Islam ajaran sesat yg mendungukan & membiadabkan umatnya",1
if ya bitch mad tell ha ill put ha own ;,1
we dont need gun control. we need white male control....,1
parah kamu bang nama kamu sudah rusak karena narkoba tambah saja truss,0
user republicans don  t hate gays,0
can  t be a bad bitch and ya toes not proper it just don  t work,1
idgaf let the dirty sand niggers fight it out,1
user they will never muslims r the most selfish people on earth,1
well pee is oft yellow.,0
multiculturalism is great if you want to be raped by sandniggers eat food with poo in it,1
"""kalo lomba sama""an sm babi, babi nya nmr 2""",1
should illegal aliens be counted in the us census,0
who talks shit on buff chicken dip dude its buff chicken dip,1
wow are you sickening. hopefully a black jew will stick their boot up your ass.,1
"USER Mana datanya,banyak bacot sj'",1
user user there raped and molested boys put on child support i kid you not,0
cant trust niggas when it come to bitches,1
user like bro wtf are they talking about all concerts be full of white people,0
indoctrinating children from an early age with subtle devil worship images...,0
angkot jangan dengerinðŸ˜‚,1
lokk at july  when i said gordon would be cut for drugs and you called me a dipshit.,1
are you saying theyll become another victim of the clintons?,1
ctfu how retarded are you that number years later your dumb ass is still talking about shit like it just happened,1
later on the divorced lady down the street helped me out .,0
"Ayat-ayat yang dingajikan:rampasan halal, perangi, bunuh, penggal kafir, cocok2 penis, semuanya merusak bangsa",1
eric holder is a filthy maggot. url,1
where does antifa fall on this report? or did you only look at the right?,0
USER Cebong mana ngerti',1
consider the source. its only bono.,0
that nigga charlie murphy said p diddy got dolphin teeth,0
damn it be cold fo a colored man,0
he is such a dolt. he just loves being able to push people around!,0
i think this is what got me permanently barred. apparently im racist.,0
move the arabs in israel to pakistan now i think of it,0
no they really do not know to write paki and moslem,1
jews are the most demanding and worst patients of all .,1
everyone in your life is a fucking lie i promise,0
i hate when bitches be like i love him so much lt;!!!,1
"Emg kenapa si, org juga butuh pendamping hidup lagi, netizen gatau apa2 mending diem, mau gimn pun juga mamari berhak bahagia, gausah urusin hidup org lainðŸ˜’",0
of course it a sheboon,1
CANTIK BANGETTTTâ¤ï¸,0
i hate you ghetto hoes i hate oakland bro,1
happy birthday to my pops. old negro spiritual is  today lol,0
bitch stfu and get off my page,1
RT USER: gangerti lagi sama TNI yg mau maunya ngewe Banci :(\nMnding buat tania aja itu TNI nya:* tania ksh memek URL,1
bored of the gay site gn,0
creagboy running around mcdonalds urgently telling other kids that he is not from the future.,0
"yang relawan Mulyono ,bayaran nya tetap berlanjut makanya mereka gak bubar",1
dibahas mulu,0
user as in retarded,1
Sangat kejam sebagai mantra 7,1
najisnya dosen kayak gitu otak mesum,1
bathing sphere suspended orb tub not for shy people  bathing design weird and yet cool,0
im all for gun control use both hands,1
jonghyun is supported and writing a song about being gay,0
a bird that courts females by building a beautiful nest with bright objects  ; wildlife,0
"""Apaan si melet2 sok ganteng""",1
"""laporan pertanian menyebutkan serangan babi hutan meningkat""",0
whiteculture thinking weave is ratchet and ghetto while extensions are perfectly fine.,0
"Baru masak, hasilnya enak banget hari ini",0
omg you are,0
oshaeterry thuglife criminal behaved as an ordinary disposable criminal. maga maga magarallyrules texaspolice,1
ah manda mah gatal tidak liyat cowok sedikit langsung disosor begok saja yang ama manda kegatelan cewek,0
the retarded fighting the retarded,1
advice tip for people  stick hand in glue  stick hand in feather  now you are like bird. impress your friend.,0
me estoy fucking alterando,1
emang mirip ternyata,0
the emoji i use when im flirting wit bitches gt; ;,1
"Megawati : Ingat...!!!; Anda Itu Petugas Partai,; .; Santai aja Bu. ga usah marah marah gitu..; 2019 bisa diganti koq Bu; Tenang aja...; #2019GantiPresiden",1
dosen gini tuh banyak banget 😭,1
i read ur bio and now i feel like u owe me at least  for putting me through that.,0
happy birthday meldi semoga sukses umur rejekinya lancarkan amin,0
Lets plan a trip bareng next holiday it would be so fun,0
they will eventually kill off the whites and go back to the jungle ways .,1
dia cuma mau balas dendam sama dj pandaðŸ˜…,1
"""warna cat itu terlalu mencolok dan terasa norak""",0
im in hetero with you,0
who would have thought my nigger ass would be eating some fucking california rolls lmao,1
the bromance between pat and ant is real; fuck that faggot,1
exactly so shut up,1
nigga doing the duggy on dem dead hoes lol,1
so funny how the liberals can see this in others but not in themselves!!!!,0
i really fucking hate valve,0
white pill of the day,1
cant just tell me anything bitch im one click away from google at all times,1
an idiot.  where the fuck do they get these people?,1
NO WAY RICK ASTLEY LIKED THE YOUTUBE CHANNEL I LOVE YOU ASTLEY,0
@udaraTerbuka: mon maap sejak kapan bright bibirny maju,1
"USER USER Lbih baik gtu dri pd munafik, sok mlu tapi mau'",1
user you mean illegal immigrants,0
kamu kaya anjing kaya babi,1
what else would you expect from a retarded feminazi swamp donkey,1
habis beli monyet mukanya mantan kamu,0
bajingan subuh dapat chat orang lagi ngedumel gara tanda nya tidak ketik,1
also he is not even accused of rape.,0
HOLY SHIT,0
"exactly. libertarianism is so pathetic, its like controlled opposition for dummies.",1
buckle up democrats and liberals! the shit is about to hit the fan for you and the fbidoj !,1
"booklet updated on dec. th ,  .",0
"trust no man, fear no bitch. wisewords",1
alex is my friend not a stupid nigger other alex is,1
all about publicity sen. billcassidy slams avenatti over new kavanaugh accusation  via,0
ffs people do unto others does not let foreigners and niggers come to your country and screw your daughters,1
There's a reason this has over 600M views...,0
white babies are by far our nation s most precious resource .,0
the bengals have been trash for like  weeks it seems,1
kalau bajingan mesum pengecut,1
Geli Pikmi,1
"just wondering , hope they take that slogan all the way back to africa .",0
and by islamic reform i mean nuking every moslem city on the planet,1
"""aku terlihat aneh karena salah pilih filter""",0
i dont know a niggah that could cover for me,1
oh wow! you look like a s porn star loveit,1
NGANTUK? Nyabu ituðŸ˜¹,1
"""sukses selalu yah ka @rosameldianti_ semangat""",0
thats right and dont you forget it. maga.,0
looks interesting fam but hes still a kike and cant be trusted,1
Kok aku jadi kesel sama yang di belakang ya para bocil bocil kayak caper itu,1
al noooo ...... too late fuckin faggot ! lmao,1
qualities of a judge from ancient china.,0
get the honky cat,1
"virgin pussy    , regular pussy     , oomf pussy",1
sharing one of my faves. always be prepared for stupidity from libs.,1
open bo tidak bang si listy om om yang cari cewek yang sudah pengalaman,1
shy nd geeky or mean and ghetto,1
soros paid antifa and the like not christian conservatives for sure,0
john moore called it.   url,0
obamas hellfire missiles tend to vaporize jihadis   uniteblue,0
didnt think some had minds sand niggers dont,1
user it do not matter bitch you still selling pussy trash ass how,1
ya ampun ketiak lemaknya editan parah wkwk,1
"real niggas treat me with respect and youre a pussy, nigga.",1
be sure to use lots of butter!,0
sekian foto diposting cantik,0
there are two kinds of women women who do anal and women who are attractive,1
congress should pass a law that requires armed security at all public schools and universities.,0
eh tahu ni anjing kamu,1
religious predators accelerate the death of religion,0
USER USER USER Musibah atau berkah DKI punya pimpinan koplak kuadrat ky gini.....tereak2 pribumi....anti aseng.....ujungnya ke aseng lagi aseng lg....pemujanya pd diem krn udh dpt kaplingan surga.....yg ga dukung dia makin hari mkin e,1
has her genitalia been mutilated and replace with a lazer weapon,1
she looks like a plastic monkey doll!,0
rnc continues to show their cuckedness.,1
do dykes keep their nails short,1
especially since he claims he is a gay man,0
Liat mukanya aja mungkinanda sudah merasa anak ini bukanbamgsa manusia,1
i am gonna give her a listen maybe royals is about the kike assassinated romanovs,1
mds bui niggas gat me diving for conch in class,0
i do not see moslem boys being attacked why just western boys,0
anyone know of any youth white pride acitivitiesorganizations in the south jersey maybe philly area ?,0
USER USER bener2 bebel nih cebong',1
somebody couldve been like aye man you dropped your money but nooooooo fucking broke faggots selfish bastards i hate yall,1
whos the lurch behind her ?,0
white boys and ghetto white girls make me sick i can not stand you all,1
why tori amos matters now more than ever  via,0
KEREN BANGET ðŸ”¥,0
hell naw fuck them bitches serves them right,1
Pdhl lebih cantik jdi diri sendiri,0
too many african slaves... must be african overpopulation...,1
does anyone even care what these to useless pieces of shamp;t say or think?,0
maluuuuuu2IN ih kemaren aja sombong sok kaya??????,1
they only know how to destory our civilization .,1
imma cool as bitch so if a bitch dont like me its a personal problem  .,1
any solution to zog which doesnt deal with demographics  only laws  is no solution. northwestimperative,0
user meh looks like a raghead to me,1
user user yeah that is shocking how retarded the huffington post is,1
but shes ok with killing babies,1
mana sama lagi marga nya sama guee🙏🏻😭,0
aint nobody shit if you ask me... including myself.,1
PUAS BGT BACAIN KOMEN 🤣🙏🏻,0
so that excludes uneducated third worlders .,1
so how good did this guy have it .,0
if you ever had an abortion you got cemetery pussy; ; omg lmao,1
Ngeless Teroooo,1
anjing bangsat tai saja,1
pussy niggas dont get no pussy nigga,1
those nudes were trash ;;;;;;;,1
"Insyaallah tgk, sudah kita lihat pengalaman saat ini, kepentingan umat disepelekan. #2019GantiPresiden",1
Kalen Kalen Pada Jahad Ma Aku,0
nationalists attend rally for life   youtube,0
anjing ni orang mabok stress,1
"Kak mohon maaf nih ,, dulu di SMA pelajaran PPKN ada materi soal kode etik . Termasuk ini 🙏🏻 Jadi buka hanya di indonesia tapi disemua negara",0
"lol, cripple!  wendy davis. rt  scientists create remotecontrolled chick to study shy penguins",0
sleeping alone is so ghetto i hate that shit,0
nowplaying  bt feat. tori amos  blue skies radio edit on thearrow,0
these gun control scientists are a disgrace. they should have their license to publish revoked.,1
Kenapa awalnya gue harus kenal lo kalo\nakhirnya kita sama2 kayak saling gak kenal? Dasar BANCI',1
why are you so fucking good.,1
texans dst wont play the redskins again this year...,0
he is crap tho,1
user must be free gold retarded people,1
you aint my bitch so lil bitch why you bitchin,1
id hate feeling like a faggot too punk ass hoe,1
sikat gigi dlu bgg baru bikin tiktok.. jorok,1
mel kelihatan cakap,0
user it not even about stans you a whole ass white chicken nugget calling asians ugly,1
i am so weak she really beat her ass,1
i only be looking like i;m fucking bitches; i don;t tho,1
i am a retard,1
memiliki cucu2 kebahagian yang ternilai cucu sebagai generasi penerus bangsa,0
aryan goddess taylor anti kike forcefield,1
jesus she is the evilest of cunts,1
what a redneck virgin a seven year old that can run faster than her brothers,1
number of white women are just awful,1
user user on god smh,0
earlybird early morning sunrise dawn bird thebird jerryreed  kansas city,0
i am high af on nyquil bitches how is your night,0
that diva munhoe gyal tweets excite aru that the life you all want,0
"Nggak terima aku anak kayak gitu aku ingin pihak sekolah keluarin dari sekolah, dan tidak diizinkan masuk ke perusahaan apapun agar dia nggak dapat kerja dimasa depan",1
Ini pret nya kecepetan nggasi 😭,1
so apparently poeople dont like it when you say you want to kill yourself itd true though,0
bitches be so mad over some shit they cant control,1
i am within an hour from saskatoon .,0
INI KULIT YG AKU MAUUUUUUUUU,0
user deniro is such white trash  truly,1
"USER Udah culun nih serigala margonda, payah!'",1
dis bitch by my side and ill never be broken.,1
ban the muslims now. dont waste a minute. ban anyone who hates america.,1
Org Tua yg Membela anak yg sdh Salah Pasti waktu mudanya juga anak anak yg Nakal !,1
jesuschrist was straightgt; thats why the faggots killed him. period sonofgodgt;,1
"the whites and the asians evoluated , and the blacks are still behind .",1
tidak ngumpul bareng mami isa gembrot disana,1
jijik liatnya suer deh minceeee,0
"#PDIPerjuanganMenang Mereka, kaum sipit mau menguasai tambang Indonesia, kalian ketawa saja. Dasar tidak punya nasionalisme Indonesia. Lebih baik tidak usah ikut Pemilu bagi kalian yang dukung 2 periode. Dan hasilnya Tambang Indonesia dikuasai sipit dan",1
im grown  let me be a hoe in peace.,1
