text,label,orig_split,oof_prob_0,oof_prob_1,oof_pred,oof_fold,ce_loss,is_disagreement,noise_type
"pildun 2002, pildun terburuk sepanjang sejarah !!",1,val,0.8867164254188538,0.11328358203172684,0,5,2.1778610284938758,1,Suspected_False_Negative
@Talithaaa.cntk: Tasyi Si yang selalu kalah,0,val,0.11329115182161331,0.8867088556289673,1,4,2.177794209129152,1,Suspected_False_Positive
fans fomo pahlawan pada kaget pasti padahal Meraka aja yg fomo yg ngira dia org bener ðŸ¤£ðŸ¤£,1,train,0.886583149433136,0.11341680586338043,0,3,2.1766856988155556,1,Suspected_False_Negative
user oh nahh     see fuxkin with them white people will have u out here doin new shit,0,train,0.1135120540857315,0.8864879012107849,1,4,2.1758462443013458,1,Suspected_False_Positive
"""Apaan sih gak jelas hidupnya""",1,train,0.8864607214927673,0.11353932321071625,0,1,2.1756060420577783,1,Suspected_False_Negative
so in new york if you say illegal alien you will be fined money number it you are attacked or raped by an illegal alien it a crime to call ice hm kinda fucked up to be an american in new york,0,val,0.11354188621044159,0.8864580988883972,1,4,2.1755834686380577,1,Suspected_False_Positive
whoppi  is very disturbed evil fat ugly yellow meat skank,1,train,0.8862526416778564,0.11374734342098236,0,2,2.1737755759646133,1,Suspected_False_Negative
user does the camel jockey prince get to bring his bone saws,1,train,0.8861255645751953,0.11387442797422409,0,2,2.1726589466925756,1,Suspected_False_Negative
hes as ignorant as it gets,0,train,0.11391959339380264,0.8860803842544556,1,1,2.1722624005505904,1,Suspected_False_Positive
conoc; tus ojos negros  y ahora si que no puedo vivir sin ellos,0,train,0.11403936892747879,0.885960578918457,1,4,2.1712115487351697,1,Suspected_False_Positive
kya liat pertujukan di kebon binatang,1,train,0.8859320282936096,0.11406797170639038,0,4,2.170960765231386,1,Suspected_False_Negative
"""Masih jauh kalo ngarep bisa ikutan kontes miss earth , makanya dari kecil les inggris biar lidahnya gak keseleo""",1,train,0.8858928680419922,0.11410713195800781,0,4,2.1706175178623868,1,Suspected_False_Negative
Rakus bngt horeng kaye mkh kaye sak anak cucucicitnya sekalian sj mertua ibu keponakan jdkan pejabat Biar negara berasa milik klrg bsr Ra..Astofirllohhhhhh..,0,train,0.11414137482643127,0.8858585953712463,1,1,2.1703174688573545,1,Suspected_False_Positive
"Kasus bullying ini serius lhoo..gk bisa hanya diselesaikan di hadapan guru/sekolah,bawa kantor polisi supaya ada efek jera...STOP BULLYING!!!",1,train,0.8856082558631897,0.11439178884029388,0,5,2.1681259784840075,1,Suspected_False_Negative
can you say insanity? lockthemallup handcuffsforhillary maga url,1,train,0.8854268193244934,0.114573173224926,0,5,2.1665415926378953,1,Suspected_False_Negative
"DPR yang bukan DPR, gada merasa diwakilkan",0,train,0.11460798978805542,0.8853920698165894,1,1,2.1662377582132897,1,Suspected_False_Positive
"heroes.    of fake assaults   accused kav of fake assault, didnt work.",1,train,0.8853129148483276,0.11468707025051117,0,1,2.165547987874776,1,Suspected_False_Negative
just got some new intel cpus at work. cant wait to get these bad boys running.,0,train,0.11498723924160004,0.8850128054618835,1,2,2.1629341198922707,1,Suspected_False_Positive
"""Sepertinya Lutfi setelah putus dgn salsa seperti orang stress""",1,train,0.8848616480827332,0.11513835191726685,0,2,2.1616208135657082,1,Suspected_False_Negative
when jews call out jews you know its bad,0,train,0.1152094155550003,0.8847905397415161,1,3,2.1610038018119777,1,Suspected_False_Positive
user if its not hillbilly cousin fucking town then yes for that price,1,train,0.8846725821495056,0.115327388048172,0,5,2.1599803426364748,1,Suspected_False_Negative
projudol,1,train,0.8843615651130676,0.11563845723867416,0,5,2.157286702992907,1,Suspected_False_Negative
sit down and shut up hewson you wanker !!!,0,train,0.1156606450676918,0.8843393921852112,1,4,2.1570948489920534,1,Suspected_False_Positive
ð¬ð¢ð¥ðšð§ðšð§ð  ð›ðžððš ð›ð§ðžð« ð¤ðž ð¥ðšð§ð ð¢ð­ ððšð§ ð­ðšð§ðšð¡ ð¥ð¢ðšð­ðŸ˜ðŸ˜‚,1,train,0.8843113780021667,0.11568862944841385,0,4,2.1568529257708366,1,Suspected_False_Negative
"positif vibes bgt,sumpah boongðŸ™ðŸ»ðŸ˜­",1,val,0.8842938542366028,0.11570608615875244,0,4,2.15670204323814,1,Suspected_False_Negative
literally i  ve infiltrated the ghetto there is gunshots everywhere call the police the police,1,train,0.8842741847038269,0.1157258078455925,0,3,2.156531611353869,1,Suspected_False_Negative
"Unfollow lah, muak bgt ðŸ˜’ enakan liat @mister.aloy ama @karenoct_",1,train,0.8841936588287354,0.11580634117126465,0,4,2.1558359556597297,1,Suspected_False_Negative
mertesacker saying give him the ghetto fist is still goat,0,train,0.1161576434969902,0.8838423490524292,1,2,2.1528070148108935,1,Suspected_False_Positive
user if you do not see the difference between illegal immigrants and babies you do not belong in government,1,train,0.8837982416152954,0.11620178818702698,0,4,2.152427045809868,1,Suspected_False_Negative
he raped her where ur proof jethro,1,train,0.8835480213165283,0.11645197868347168,0,2,2.150276291096087,1,Suspected_False_Negative
and its gotta be some ghetto fool,0,train,0.11654424667358398,0.8834556937217712,1,1,2.149484278308806,1,Suspected_False_Positive
there is no way she is  wow drugs maybe who knows,1,train,0.8833692669868469,0.11663070321083069,0,4,2.14874271888099,1,Suspected_False_Negative
user if you had sex you would not be complaining about being gay,1,train,0.8833020925521851,0.11669788509607315,0,5,2.14816686242391,1,Suspected_False_Negative
some of you chicks be happy to say you all been statutory raped my mind be gone,0,train,0.117026686668396,0.8829733729362488,1,4,2.1453532790103482,1,Suspected_False_Positive
ngatain sepertinya idupnya gapernag bikin kesalahan,0,train,0.11703848838806152,0.8829615712165833,1,4,2.1452524376983275,1,Suspected_False_Positive
padahal sampe ada korban ternyata dpr emng bukan wakil rakyat 😢,0,train,0.11714843660593033,0.8828515410423279,1,3,2.1443134593505833,1,Suspected_False_Positive
tiap hari ada aja gebrakannya si abidzar 🤣,0,train,0.11718118190765381,0.8828188180923462,1,2,2.144033978658861,1,Suspected_False_Positive
nafri rapefugees in germany turning to highway robbery.,1,train,0.8827064037322998,0.11729352921247482,0,3,2.14307568927335,1,Suspected_False_Negative
true lotta coons in antifa,1,train,0.8826516270637512,0.1173483282327652,0,5,2.142608602779207,1,Suspected_False_Negative
graphic depiction of obvious libtardation in a percentage the deluded populationhumor politics libtardation,1,train,0.8824641704559326,0.11753582954406738,0,3,2.14101205959039,1,Suspected_False_Negative
privilege lane maga blvd good ole days avenue,1,train,0.8822175860404968,0.11778245121240616,0,4,2.138915989894143,1,Suspected_False_Negative
Harusnya para pelaku di bu*uh untuk peringatan supaya tdak ada lagi kasus bully,0,train,0.11790526658296585,0.8820947408676147,1,4,2.13787380252159,1,Suspected_False_Positive
hey ladies have you been fitted for your berka sill think your mussie neighbors are nice,1,train,0.8819654583930969,0.11803458631038666,0,4,2.1367775931378428,1,Suspected_False_Negative
user user from being killed by nazis to becoming nazis,1,train,0.8819639682769775,0.11803607642650604,0,5,2.1367649688150903,1,Suspected_False_Negative
circle problemmatic,1,train,0.8818365931510925,0.11816340684890747,0,2,2.135686808668674,1,Suspected_False_Negative
can put your money on the retard commentator saying after number seconds west brom have made a better start than they did in this fixture last season,0,val,0.11832867562770844,0.8816713094711304,1,3,2.134289139842096,1,Suspected_False_Positive
Tempat sampah aneh ini adalah keajaiban seseorang,0,train,0.11856769770383835,0.881432294845581,1,5,2.132271192890196,1,Suspected_False_Positive
user raped the lil boy and he got sick gave the lil niggas aids smh,1,train,0.8814312815666199,0.11856865882873535,0,4,2.1322630867953647,1,Suspected_False_Negative
gun control now! enough is enough!,1,train,0.8811628818511963,0.11883716285228729,0,1,2.1300011023491896,1,Suspected_False_Negative
user than you must support measures to decrease illegal aliens pouring over the border resulting in overcrowded class sizes,1,train,0.8810773491859436,0.1189226433634758,0,3,2.12928205301758,1,Suspected_False_Negative
these people in the msm are disgusting maga,0,train,0.1190001592040062,0.8809998035430908,1,2,2.128630448022711,1,Suspected_False_Positive
Rencana jatuhin panda gagal ya rubah rencana lagi,1,val,0.8808686137199402,0.11913137882947922,0,2,2.1275283710795394,1,Suspected_False_Negative
this is gonna suck. comey trump fbi,0,train,0.11935828626155853,0.8806416988372803,1,4,2.125625500357989,1,Suspected_False_Positive
biasa main dikali.. sekalinya main ke kota jadi norak dia,1,train,0.8806158900260925,0.1193840429186821,0,2,2.1254097308519118,1,Suspected_False_Negative
mungkin standar cantik nya disana kyak gini 😌 tapi plis cinta kalo balik ke indo jngan kyak gini ya. takut nanti nggk bisa bedain yang mana Lina Mukherjee 🙏🏻,1,train,0.8805142045021057,0.11948579549789429,0,1,2.1245577808021174,1,Suspected_False_Negative
idk why they do solo cups stick to duos only solos are literally retarded,0,train,0.11979135870933533,0.8802086114883423,1,2,2.1220037268761804,1,Suspected_False_Positive
tahun itu dia ngomong Projo pro Jokowi. knpa gak ditunjukin aja video nya biar dia kemakan fakta yg pernah di omongin. ?,0,train,0.11981376260519028,0.8801862597465515,1,3,2.1218167200559814,1,Suspected_False_Positive
dual citizenship with israhell is a conflict of interest,1,train,0.8800173401832581,0.11998265236616135,0,1,2.12040811026574,1,Suspected_False_Negative
"""gabakal gue undang juga""
GAKAN GUE TONTON JUGAðŸ˜­ðŸ«µ",1,val,0.8800023198127747,0.11999769508838654,0,3,2.1202827439813383,1,Suspected_False_Negative
and she knows because the witch was there?  another fakelie about the president...if you hate america leave asap!!!!,0,train,0.12017916887998581,0.8798208832740784,1,2,2.1187715757269463,1,Suspected_False_Positive
two terms of that shit in the white house user,0,train,0.12024996429681778,0.8797500133514404,1,3,2.118182666904271,1,Suspected_False_Positive
Jealorely,1,train,0.8797318339347839,0.12026819586753845,0,1,2.1180310644577602,1,Suspected_False_Negative
women shouldnt be fighting in the military,1,train,0.8796390295028687,0.12036099284887314,0,3,2.117259778260687,1,Suspected_False_Negative
as long as the democrats tout gun control as a crime reduction tactic theyll lose.,0,train,0.12038696557283401,0.8796129822731018,1,4,2.1170440113297277,1,Suspected_False_Positive
user  bitches doing blackface,0,val,0.12051801383495331,0.8794819712638855,1,2,2.115956044818052,1,Suspected_False_Positive
justiceforduamalah justice for dua malah seven year old found naked and raped in thatta,0,train,0.12081734836101532,0.8791826963424683,1,2,2.1134753915326154,1,Suspected_False_Positive
the new si swimsuit edition has a monkey negress on the cover,1,val,0.8789811134338379,0.12101893872022629,0,1,2.111808227284137,1,Suspected_False_Negative
are you an ostrich?,1,val,0.8787920475006104,0.12120798230171204,0,4,2.1102473469404535,1,Suspected_False_Negative
sadly this site has ended up as a boring white nationalist ghetto which means that gab is not going to ever take off bigly as much as liberal baloney bores the living crap out of me this place needs more ulp diversity of thought sorry,0,val,0.12128116935491562,0.8787188529968262,1,3,2.1096437153558996,1,Suspected_False_Positive
"""Hati-hati mody jangan keluar sendirian jaga-jaga serangan brutal rasisme, wajahmu sekilas mirip onnie2 korea. Tetap waspada""",0,train,0.12200409919023514,0.8779959082603455,1,2,2.103700634893385,1,Suspected_False_Positive
because refugees are classified as technology now,1,train,0.8779742121696472,0.12202578783035278,0,2,2.103522880926938,1,Suspected_False_Negative
sekarang aku paham kenapa masyarakat Korea sebegitu benci dan marah nya sama Hong Myung bo 😢 terimakasih mas Hansol penjelasannya,1,val,0.8779100775718689,0.12208995968103409,0,4,2.102997131541135,1,Suspected_False_Negative
"Guys its just youtube, your on it everyday 😂",1,train,0.8777081370353699,0.12229178100824356,0,3,2.101345442077575,1,Suspected_False_Negative
hi guys i got banned off twitter cos they did not like what i had to say about london muslim loving raghead mayor,1,val,0.8769086599349976,0.12309133261442184,0,3,2.0948286575766586,1,Suspected_False_Negative
user i hate you,1,train,0.8768797516822815,0.1231202632188797,0,5,2.0945936515486676,1,Suspected_False_Negative
people blocked doors of restaurants to stop attacker screaming allahu akbar from getting in.,1,train,0.8768754601478577,0.12312449514865875,0,5,2.0945592798137525,1,Suspected_False_Negative
crazy things liberals blame trump for  url tcot maga rednationrising,1,train,0.8768662214279175,0.12313377857208252,0,5,2.0944838839840982,1,Suspected_False_Negative
siapa si yang pertama bilang abidzar ganteng? lu liat ni😭,1,train,0.8768059015274048,0.12319406867027283,0,4,2.093994372951796,1,Suspected_False_Negative
its retarded. ignore the harlem shake fad and hope it goes away soon.,0,train,0.12325505167245865,0.8767449259757996,1,5,2.093499479698814,1,Suspected_False_Positive
Weiip for'un njirrr,1,train,0.8765862584114075,0.12341374158859253,0,1,2.09221281561838,1,Suspected_False_Negative
what did you search? gay redneck episode  play?,1,train,0.8765157461166382,0.12348431348800659,0,1,2.091641147272802,1,Suspected_False_Negative
u hate talkin to the only nigga that can heal u,1,train,0.8761797547340393,0.12382030487060547,0,4,2.0889239186859943,1,Suspected_False_Negative
user it was the gayest and hottest thing i  ve ever seen istg,1,train,0.8761308789253235,0.12386912852525711,0,5,2.0885296858387177,1,Suspected_False_Negative
mitt romney hates big bird. fascist.,0,train,0.12408623099327087,0.8759137988090515,1,1,2.086778543827397,1,Suspected_False_Positive
damn fucking hate this university bullshit,0,train,0.12409748136997223,0.875902533531189,1,4,2.086687882142938,1,Suspected_False_Positive
itu alis ngapa anjir ??,0,train,0.12413517385721207,0.8758648633956909,1,4,2.086384195365749,1,Suspected_False_Positive
german police raided a mosque and this is what they foundjihadis were trying to hide it,1,train,0.8758001923561096,0.12419980019330978,0,3,2.0858637182335715,1,Suspected_False_Negative
ngawur....,0,train,0.1242082267999649,0.8757917881011963,1,3,2.0857958733514206,1,Suspected_False_Positive
does anyone even care what these to useless pieces of shamp;t say or think?,0,train,0.1242220550775528,0.8757779002189636,1,1,2.0856845481337563,1,Suspected_False_Positive
he is not qualified.,1,train,0.8757460117340088,0.12425398826599121,0,4,2.085427515800301,1,Suspected_False_Negative
the beauty of theview is that no one pretends not to be a leftist.   maga,1,train,0.8756891489028931,0.12431090325117111,0,4,2.084969567086569,1,Suspected_False_Negative
the reason god made women for easily manipulated is so everybody could get laid,1,train,0.875619113445282,0.12438084185123444,0,5,2.0844071149482537,1,Suspected_False_Negative
why is flint so violent ?,0,train,0.12444205582141876,0.8755579590797424,1,5,2.0839150865055998,1,Suspected_False_Positive
spill kampus nya dong,0,train,0.1246429905295372,0.8753569722175598,1,1,2.082301703810426,1,Suspected_False_Positive
i dont know... antifa is pretty dumb.,1,train,0.8752282857894897,0.12477176636457443,0,4,2.081269079694004,1,Suspected_False_Negative
user it  kill to go to the white house and eat some of that white power homophobic fast food chicken he serves,1,val,0.8752189874649048,0.12478097528219223,0,5,2.0811952763163197,1,Suspected_False_Negative
KOSONG yg konsistenðŸ‘,1,train,0.875098705291748,0.12490130215883255,0,3,2.080231436293802,1,Suspected_False_Negative
"Saya pun bila ada di ibu itu, saya caci maki dan harus tatap muka dg orang tuanya utk dikasusin skalian.",1,train,0.874710202217102,0.12528981268405914,0,2,2.0771257237847833,1,Suspected_False_Negative
pecatttt woyyyyy bukan di nonaktifkan astaghfirullah hukum di negara gak dapat di percaya lagi,1,train,0.8747063279151917,0.12529362738132477,0,3,2.077095277261542,1,Suspected_False_Negative
user he  delusional trying to say that jews built the pyramids what a joke,1,train,0.8746904730796814,0.125309556722641,0,3,2.076968149257206,1,Suspected_False_Negative
she has received death threats and has teenage daughters. she is protecting her family,1,train,0.874652624130249,0.12534737586975098,0,5,2.0766663890225634,1,Suspected_False_Negative
thigh high black boots burberry all day bitches,0,train,0.12551160156726837,0.8744884133338928,1,2,2.075357081915789,1,Suspected_False_Positive
he is not allowed to do this he needs to be prosecuted,0,train,0.12552550435066223,0.8744744658470154,1,3,2.0752463191394477,1,Suspected_False_Positive
user you mean the wypepo dindu nuffin damn,1,train,0.8743920922279358,0.12560789287090302,0,5,2.074590185593627,1,Suspected_False_Negative
dykes love that lil black sports bra khaki pants combo,0,train,0.12569475173950195,0.874305248260498,1,4,2.073898916528851,1,Suspected_False_Positive
"yes, the brotherhood invented this imaginary slur to control us in the s?",1,train,0.8741496801376343,0.12585024535655975,0,2,2.0726626078074823,1,Suspected_False_Negative
omg over number people seen me in my towel head,0,train,0.12593260407447815,0.8740673661231995,1,3,2.0720084034322293,1,Suspected_False_Positive
sabine wren is a raging queer,0,train,0.12647944688796997,0.8735204935073853,1,2,2.0676754592089996,1,Suspected_False_Positive
liberals  wouldnt know the first thing about doing the right thing,1,train,0.8732119202613831,0.12678807973861694,0,5,2.0652382497686044,1,Suspected_False_Negative
user but yeah fuck them white devils,0,train,0.1268085241317749,0.8731914758682251,1,4,2.065077014224514,1,Suspected_False_Positive
tasyi kocak,0,val,0.12684017419815063,0.8731598258018494,1,3,2.0648274559437234,1,Suspected_False_Positive
well if we all go around killing people our system devolves from order to chaos ghetto,0,train,0.12698481976985931,0.8730151653289795,1,5,2.063687729038937,1,Suspected_False_Positive
keep russia free from dark skinned beings !!!! thank you and please forgive me for mistakes .,1,train,0.8728430271148682,0.12715698778629303,0,1,2.0623328315946527,1,Suspected_False_Negative
layak mendapatkan penghinaan terhadap orang,1,train,0.872759997844696,0.12724000215530396,0,1,2.061680195162307,1,Suspected_False_Negative
you mean awake do not use blm ghetto language,1,train,0.8726093173027039,0.12739072740077972,0,3,2.0604963218462884,1,Suspected_False_Negative
he is a beast,1,train,0.8726023435592651,0.12739765644073486,0,1,2.060441931297925,1,Suspected_False_Negative
"please do, im tired of seeing race mixers on my bank website",1,train,0.8725550174713135,0.12744498252868652,0,4,2.0600705170896347,1,Suspected_False_Negative
user user this negro did not nothing wrong to you for you to burn him like that,0,train,0.12751924991607666,0.8724806904792786,1,5,2.0594879460460147,1,Suspected_False_Positive
Alesan mereka apa ya bully timoty? Pdhl beda fakultas loh,0,train,0.12768436968326569,0.8723155856132507,1,3,2.0581939221564687,1,Suspected_False_Positive
white ghetto and stupid not cute,0,val,0.12786400318145752,0.8721359968185425,1,5,2.0567880550342115,1,Suspected_False_Positive
trump immigration policy should just be you cant come in  it works for me.,1,train,0.8720759749412537,0.12792399525642395,0,1,2.0563189784830613,1,Suspected_False_Negative
dropped  possibly the lamest hip verb in the shitlib lexicon.,0,train,0.12796714901924133,0.8720328211784363,1,2,2.055981696289505,1,Suspected_False_Positive
black ppl who went to all white schools become annoying ass adults,0,train,0.12808731198310852,0.8719127178192139,1,4,2.0550431227359103,1,Suspected_False_Positive
flaw ass niggas and bitches,0,train,0.12828025221824646,0.8717197775840759,1,5,2.0535379380050274,1,Suspected_False_Positive
is our president mentally retarded,0,train,0.1283007562160492,0.8716992735862732,1,2,2.0533781132543845,1,Suspected_False_Positive
is behind this. she is eating up profits. they must have their hb!,0,train,0.12856483459472656,0.8714352250099182,1,1,2.0513219525137965,1,Suspected_False_Positive
somehow i doubt that statistic you just made up in your head. url,1,train,0.8713486194610596,0.128651425242424,0,2,2.050648661867059,1,Suspected_False_Negative
lagu kamu tidak laku ya mel,1,train,0.8713151216506958,0.12868492305278778,0,2,2.0503883192394055,1,Suspected_False_Negative
isis jihadis discuss ;buying and selling; yezidi girls as slaves  tcot pjnet,0,train,0.12871003150939941,0.8712899684906006,1,4,2.050193222511624,1,Suspected_False_Positive
and it stunk like refer and black sweat .,1,train,0.8712847232818604,0.12871529161930084,0,3,2.0501523554373344,1,Suspected_False_Negative
Makeup zaman emak gw sih ini cin🥺,1,train,0.8711715936660767,0.12882840633392334,0,1,2.04927394355776,1,Suspected_False_Negative
y  all still not throwing money at the strippers the ghetto lol,1,train,0.8710638284683228,0.12893611192703247,0,2,2.048438253680006,1,Suspected_False_Negative
"betul, bisa di liat dari anak sekolah jaman pak Harto sama anak sekolah jaman sekarang, dl kelas 6 SD aja sudah hapal ibukota negara-negara, pegangan rpul, rpal, 1 jam berapa menit aja tau, anak skrg? ðŸ˜­ðŸ˜­ðŸ˜­",1,train,0.8710295557975769,0.12897039949893951,0,1,2.048172362199256,1,Suspected_False_Negative
KAMPUNGAN,1,train,0.8708985447883606,0.1291014552116394,0,3,2.0471567092206486,1,Suspected_False_Negative
we can see hoog liberal was high on drugs.,0,train,0.12936533987522125,0.8706346154212952,1,3,2.04511478538141,1,Suspected_False_Positive
they should have never gave a cracker a transmitter!!!!!!  will flip when he sees this.,1,train,0.8705650568008423,0.12943494319915771,0,3,2.044576893190661,1,Suspected_False_Negative
let moslems have a no bag limit on moslem girls,1,train,0.8704969882965088,0.12950295209884644,0,1,2.044051601972284,1,Suspected_False_Negative
Keluar airmata jantan aku baca,0,val,0.12955066561698914,0.8704493045806885,1,2,2.0436832340714384,1,Suspected_False_Positive
divert and defame...we voted him in to get things done...not bc he is well mannered,0,train,0.1295928806066513,0.8704071640968323,1,2,2.043357430163521,1,Suspected_False_Positive
"jay; i think once someone has alzheimers, suffers from alcoholism and is mildly retarded, people shouldnt mak;",0,val,0.12988360226154327,0.8701164126396179,1,5,2.0411165968261082,1,Suspected_False_Positive
""" Namanya anak - anak "" emangnya orang tua pelaku bullying mau anaknya ga berkembang sampe suatu saat dia jadi dewasa tetep suka menyakiti orang? Damai ya damain gausah pake kata "" namanya anak - anak "" nanti pelaku bullyingnya makin suka menyakiti orang",1,val,0.8700724840164185,0.12992751598358154,0,5,2.0407785533832175,1,Suspected_False_Negative
Iyaiya Buzzzz,1,train,0.8700277209281921,0.12997227907180786,0,1,2.0404340891741604,1,Suspected_False_Negative
user homo we go lesbians,1,train,0.8699496984481812,0.13005034625530243,0,5,2.0398336246127244,1,Suspected_False_Negative
apa yg kau taman itulah yg kau tuai aminn,1,val,0.869925320148468,0.1300746351480484,0,2,2.039646876744946,1,Suspected_False_Negative
parah kamu bang nama kamu sudah rusak karena narkoba tambah saja truss,0,train,0.13009639084339142,0.8699036836624146,1,4,2.039479635252079,1,Suspected_False_Positive
"Jika hewan ini benar -benar sensitif, apa yang salah dengan kucing yang Anda masukkan ke dalam pengering sampai Anda mati dia",0,val,0.13031530380249023,0.8696846961975098,1,1,2.0377983512301494,1,Suspected_False_Positive
that has been proven many times over by the jew media in the u.s !,0,train,0.1306460201740265,0.8693540096282959,1,3,2.0352637492167474,1,Suspected_False_Positive
user not stanning the boyz is an act of violent islamophobia btw,1,train,0.8693522214889526,0.13064777851104736,0,4,2.0352502905198344,1,Suspected_False_Negative
momma said no pussy cats inside my doghouse,0,train,0.13065683841705322,0.8693431615829468,1,3,2.0351809468846853,1,Suspected_False_Positive
it started with cameron and may is even worse. she is not a conservative!,1,train,0.8692989349365234,0.1307009905576706,0,5,2.0348430795155648,1,Suspected_False_Negative
careful now soyboy stickman. your arms might fall clean off. dweeb.,1,train,0.8692710399627686,0.13072900474071503,0,4,2.034628764527572,1,Suspected_False_Negative
Saya tidak tahu harus berkata apa sekarang bahwa saya orang yang menyakitkan sehingga orang lain tidak menilai saya,1,train,0.86917644739151,0.1308235228061676,0,1,2.0339060181603053,1,Suspected_False_Negative
selengekan,0,train,0.13085301220417023,0.869147002696991,1,3,2.0336806299868773,1,Suspected_False_Positive
natitude? okay. im only going to say it once. comb yer beards. lol wiggers,0,train,0.1309908777475357,0.8690091371536255,1,2,2.0326275937206453,1,Suspected_False_Positive
ahahahh!!ping pang pow! how u like me now! shouts out  my bro dre hogg style ent! uza fool  dis,0,val,0.13103125989437103,0.8689687252044678,1,2,2.032319359099567,1,Suspected_False_Positive
crazy how funny jim used to be. now its funny how crazy he has become.,1,train,0.868939220905304,0.13106076419353485,0,3,2.032094214519978,1,Suspected_False_Negative
you can sleep safe at night knowing these wonderful ladies at nato are defending you from moslem terrorist,1,train,0.8688753247261047,0.13112470507621765,0,2,2.0316064614486233,1,Suspected_False_Negative
amp; thots are wearing uggs rt  itsfallbecause negros are pulling out their timbs,0,train,0.13113196194171906,0.8688680529594421,1,4,2.0315511197439813,1,Suspected_False_Positive
user user i hate you,1,train,0.8688061833381653,0.13119380176067352,0,1,2.031079646265912,1,Suspected_False_Negative
Klw sy TDK banyak bicara' langsung sy tempeleng itu anak orangtuanya keberatan orang tuanya sy marah karna orangtuanya TDK mendidik anaknya dgn baik..,0,train,0.13136549293994904,0.8686344623565674,1,5,2.029771818226968,1,Suspected_False_Positive
udah di bilang kemarin kebanyakan pakai filter kok ngga percaya,1,train,0.8686293959617615,0.13137052953243256,0,2,2.029733478661371,1,Suspected_False_Negative
tinggl d LN bukny mkin cantik glowing laaa ini beda sndiri ðŸ¤£ agak laen ng,1,train,0.8682149648666382,0.13178499042987823,0,2,2.0265835448108636,1,Suspected_False_Negative
to all my muslim moots mute me just in case,1,train,0.8682007789611816,0.13179922103881836,0,2,2.0264755671070804,1,Suspected_False_Negative
it is easier for other races to follow the herd but not whites .,1,train,0.8680528998374939,0.13194707036018372,0,2,2.025354418930414,1,Suspected_False_Negative
surrender of divinity  conquerors of the apocalypse  via  gt;oriental black metal hell!!,0,train,0.13201303780078888,0.8679869771003723,1,2,2.024854590055224,1,Suspected_False_Positive
try looking for plain old democrats.  the liberals are the ones which you cant have a conversation with.,0,train,0.13201528787612915,0.8679847121238708,1,2,2.0248375458586625,1,Suspected_False_Positive
reason is he is in a small market on a mediocre team.,1,train,0.8677223920822144,0.13227766752243042,0,4,2.0228520239055423,1,Suspected_False_Negative
liberals heads are exploding. its so fun to watch them melt down.,0,train,0.13240396976470947,0.8675960302352905,1,1,2.021897652811573,1,Suspected_False_Positive
Di antara dia melenturkan/ menipu orang di sana wk,0,train,0.1324152648448944,0.8675847053527832,1,2,2.02181234873456,1,Suspected_False_Positive
oh goodie yet another ghetto lottery participant any excuse for the free giddings,1,train,0.8675104379653931,0.13248959183692932,0,3,2.021251188815362,1,Suspected_False_Negative
i cant believe you replaced the american flag with the antifa flag!!,1,train,0.8670056462287903,0.1329943984746933,0,3,2.017448268378947,1,Suspected_False_Negative
my latest the left is the greatest danger america faces,1,train,0.8669828772544861,0.13301709294319153,0,3,2.0172776406483,1,Suspected_False_Negative
user it  not even very clever and seems retarded but it provides number lulz,1,train,0.8669163584709167,0.13308362662792206,0,2,2.016777576715935,1,Suspected_False_Negative
kavanaughs judicial philosophy on gun control is foolish and heartless. url,0,train,0.13317789137363434,0.8668221235275269,1,3,2.0160695153305865,1,Suspected_False_Positive
"kalau penyidiknya kompeten berarti seharusnya gaada masalah kan? jadi ini semua bukan masalah besar kecil wewenangnya, tapi kompeten atau tidak aparatnya?",1,train,0.8667848110198975,0.13321515917778015,0,1,2.0157897197104546,1,Suspected_False_Negative
cosplay jadi Kasino warkop hehe,0,train,0.13328547775745392,0.8667144775390625,1,2,2.015262001787418,1,Suspected_False_Positive
suaranya emang gtuh ya,0,train,0.1333259642124176,0.86667400598526,1,2,2.0149582904764873,1,Suspected_False_Positive
boycotting nfl for the rest of my life.,1,train,0.8666623830795288,0.1333376169204712,0,2,2.0148708941547886,1,Suspected_False_Negative
minimal tidak,1,train,0.8664961457252502,0.13350388407707214,0,1,2.013624707354783,1,Suspected_False_Negative
seems that the nwo is taken seriously by may,1,val,0.8664416074752808,0.13355836272239685,0,4,2.013216722723984,1,Suspected_False_Negative
anti violence laws just saved a white man from my nail scratches,1,train,0.8662562370300293,0.13374371826648712,0,4,2.011829860540841,1,Suspected_False_Negative
cheating is not the wave grow up you dumbass nigga,0,train,0.13376352190971375,0.8662364482879639,1,1,2.0116817999257357,1,Suspected_False_Positive
"Itu yg halangi ga ngrasain ya klo anak elu yg di buly dianiaya, sok sabar2....semoga aja yg misahin merasakan seperti apa yg ibu itu rasakan, semoga anaknya di buly biar bisa ngrasain kli disuruh sabar gmn rasanya.....!!!!",1,train,0.8660873174667358,0.13391275703907013,0,2,2.010566757939911,1,Suspected_False_Negative
user you  re so gay lmao,1,train,0.8660780191421509,0.1339220404624939,0,1,2.010497435928626,1,Suspected_False_Negative
for what??? lies and rumors being spread by liberals with their known pattern? hell no.,1,train,0.866058349609375,0.13394170999526978,0,3,2.010350573706488,1,Suspected_False_Negative
